79.942,25.396,0,5
79.942,25.396,0,5
79.923,25.786,0.05,5
79.943,26.165,0.1,5
80.001,26.528,0.15,5
80.097,26.871,0.2,5
80.232,27.185,0.25,5
80.409,27.463,0.3,5
80.628,27.691,0.35,5
80.888,27.846,0.4,5
81.171,27.903,0.45,5
81.442,27.847,0.5,5
81.654,27.688,0.55,5
81.768,27.46,0.6,5
81.766,27.216,0.65,5
81.659,27.006,0.7,5
81.478,26.869,0.75,5
81.263,26.821,0.8,5
81.052,26.86,0.85,5
80.875,26.969,0.9,5
80.746,27.127,0.95,5
80.672,27.311,1,5
80.651,27.505,1.05,5
80.677,27.694,1.1,5
80.742,27.869,1.15,5
80.838,28.025,1.2,5
80.956,28.159,1.25,5
81.09,28.271,1.3,5
81.233,28.362,1.35,5
81.383,28.434,1.4,5
81.533,28.489,1.45,5
81.683,28.531,1.5,5
81.83,28.562,1.55,5
81.972,28.586,1.6,5
82.108,28.608,1.65,5
82.238,28.636,1.7,5
82.357,28.679,1.75,5
82.454,28.75,1.8,5
82.519,28.846,1.85,5
82.546,28.953,1.9,5
82.535,29.058,1.95,5
82.489,29.147,2,5
82.408,29.198,2.05,5
82.317,29.188,2.1,5
82.252,29.128,2.15,5
82.231,29.045,2.2,5
82.251,28.964,2.25,5
82.302,28.9,2.3,5
82.372,28.858,2.35,5
82.45,28.84,2.4,5
82.53,28.842,2.45,5
82.609,28.861,2.5,5
82.682,28.894,2.55,5
82.75,28.936,2.6,5
82.813,28.987,2.65,5
82.87,29.044,2.7,5
82.923,29.104,2.75,5
82.973,29.168,2.8,5
83.02,29.233,2.85,5
83.065,29.3,2.9,5
83.108,29.367,2.95,5
83.151,29.435,3,5
83.194,29.502,3.05,5
83.236,29.569,3.1,5
83.279,29.636,3.15,5
83.322,29.701,3.2,5
83.366,29.766,3.25,5
83.411,29.83,3.3,5
83.457,29.892,3.35,5
83.503,29.953,3.4,5
83.551,30.013,3.45,5
83.599,30.072,3.5,5
83.647,30.13,3.55,5
83.696,30.187,3.6,5
83.746,30.242,3.65,5
83.795,30.297,3.7,5
83.845,30.351,3.75,5
83.896,30.404,3.8,5
83.946,30.456,3.85,5
83.997,30.508,3.9,5
84.047,30.559,3.95,5
84.097,30.609,4,5
84.148,30.659,4.05,5
84.198,30.709,4.1,5
84.248,30.758,4.15,5
84.297,30.807,4.2,5
84.347,30.856,4.25,5
84.396,30.904,4.3,5
84.446,30.952,4.35,5
84.495,31,4.4,5
84.543,31.048,4.45,5
84.592,31.096,4.5,5
84.64,31.144,4.55,5
84.689,31.191,4.6,5
84.737,31.239,4.65,5
84.785,31.286,4.7,5
84.833,31.334,4.75,5
84.88,31.381,4.8,5
84.928,31.429,4.85,5
84.976,31.476,4.9,5
85.023,31.523,4.95,5
85.071,31.571,5,5
85.118,31.618,5.05,5
85.166,31.666,5.1,5
85.214,31.713,5.15,5
85.261,31.761,5.2,5
85.309,31.809,5.25,5
85.357,31.856,5.3,5
85.404,31.904,5.35,5
85.452,31.952,5.4,5
85.5,32,5.45,5
85.548,32.048,5.5,5
85.596,32.096,5.55,5
85.645,32.144,5.6,5
85.693,32.193,5.65,5
85.741,32.241,5.7,5
85.79,32.29,5.75,5
85.839,32.338,5.8,5
85.887,32.387,5.85,5
85.936,32.436,5.9,5
85.985,32.485,5.95,5
86.035,32.534,6,5
86.084,32.584,6.05,5
86.133,32.633,6.1,5
86.183,32.683,6.15,5
86.232,32.732,6.2,5
86.282,32.782,6.25,5
86.332,32.832,6.3,5
86.382,32.882,6.35,5
86.432,32.932,6.4,5
86.482,32.982,6.45,5
86.532,33.032,6.5,5
86.582,33.082,6.55,5
86.633,33.133,6.6,5
86.683,33.183,6.65,5
86.734,33.234,6.7,5
86.784,33.284,6.75,5
86.835,33.335,6.8,5
86.885,33.385,6.85,5
86.936,33.436,6.9,5
86.987,33.487,6.95,5
87.038,33.538,7,5
87.088,33.588,7.05,5
87.139,33.639,7.1,5
87.19,33.69,7.15,5
87.241,33.741,7.2,5
87.292,33.792,7.25,5
87.343,33.843,7.3,5
87.393,33.893,7.35,5
87.444,33.944,7.4,5
87.495,33.995,7.45,5
87.546,34.046,7.5,5
87.597,34.097,7.55,5
87.648,34.148,7.6,5
87.698,34.198,7.65,5
87.749,34.249,7.7,5
87.8,34.3,7.75,5
87.85,34.35,7.8,5
87.901,34.401,7.85,5
87.952,34.452,7.9,5
88.002,34.502,7.95,5
88.053,34.553,8,5
88.103,34.603,8.05,5
88.154,34.654,8.1,5
88.204,34.704,8.15,5
88.255,34.755,8.2,5
88.305,34.805,8.25,5
88.355,34.855,8.3,5
88.406,34.906,8.35,5
88.456,34.956,8.4,5
88.506,35.006,8.45,5
88.556,35.056,8.5,5
88.606,35.106,8.55,5
88.656,35.156,8.6,5
88.706,35.206,8.65,5
88.756,35.256,8.7,5
88.806,35.306,8.75,5
88.856,35.356,8.8,5
88.906,35.406,8.85,5
88.956,35.456,8.9,5
89.006,35.506,8.95,5
89.056,35.556,9,5
89.106,35.606,9.05,5
89.155,35.655,9.1,5
89.205,35.705,9.15,5
89.255,35.755,9.2,5
89.305,35.805,9.25,5
89.354,35.854,9.3,5
89.404,35.904,9.35,5
89.454,35.954,9.4,5
89.504,36.004,9.45,5
89.553,36.053,9.5,5
89.603,36.103,9.55,5
89.653,36.153,9.6,5
89.702,36.202,9.65,5
89.752,36.252,9.7,5
89.802,36.302,9.75,5
89.852,36.352,9.8,5
89.901,36.401,9.85,5
89.951,36.451,9.9,5
90.001,36.501,9.95,5
90.05,36.55,10,5
90.1,36.6,10.05,5
90.15,36.65,10.1,5
90.2,36.7,10.15,5
90.25,36.75,10.2,5
90.299,36.799,10.25,5
90.349,36.849,10.3,5
90.399,36.899,10.35,5
90.449,36.949,10.4,5
90.499,36.999,10.45,5
90.549,37.048,10.5,5
90.598,37.098,10.55,5
90.648,37.148,10.6,5
90.698,37.198,10.65,5
90.748,37.248,10.7,5
90.798,37.298,10.75,5
90.848,37.348,10.8,5
90.898,37.398,10.85,5
90.948,37.448,10.9,5
90.998,37.498,10.95,5
91.048,37.548,11,5
91.098,37.598,11.05,5
91.148,37.648,11.1,5
91.198,37.698,11.15,5
91.248,37.748,11.2,5
91.298,37.798,11.25,5
91.348,37.848,11.3,5
91.398,37.898,11.35,5
91.448,37.948,11.4,5
91.498,37.998,11.45,5
91.548,38.048,11.5,5
91.598,38.098,11.55,5
91.649,38.148,11.6,5
91.699,38.199,11.65,5
91.749,38.249,11.7,5
91.799,38.299,11.75,5
91.849,38.349,11.8,5
91.899,38.399,11.85,5
91.949,38.449,11.9,5
91.999,38.499,11.95,5
92.049,38.549,12,5
92.099,38.599,12.05,5
92.149,38.649,12.1,5
92.2,38.7,12.15,5
92.25,38.75,12.2,5
92.3,38.8,12.25,5
92.35,38.85,12.3,5
92.4,38.9,12.35,5
92.45,38.95,12.4,5
92.5,39,12.45,5
92.55,39.05,12.5,5
92.6,39.1,12.55,5
92.65,39.15,12.6,5
92.7,39.2,12.65,5
92.75,39.25,12.7,5
92.801,39.3,12.75,5
92.851,39.351,12.8,5
92.901,39.401,12.85,5
92.951,39.451,12.9,5
93.001,39.501,12.95,5
93.051,39.551,13,5
93.101,39.601,13.05,5
93.151,39.651,13.1,5
93.201,39.701,13.15,5
93.251,39.751,13.2,5
93.301,39.801,13.25,5
93.351,39.851,13.3,5
93.401,39.901,13.35,5
93.451,39.951,13.4,5
93.501,40.001,13.45,5
93.551,40.051,13.5,5
93.601,40.101,13.55,5
93.651,40.151,13.6,5
93.701,40.201,13.65,5
93.751,40.251,13.7,5
93.801,40.301,13.75,5
93.851,40.351,13.8,5
93.901,40.401,13.85,5
93.951,40.451,13.9,5
94.001,40.501,13.95,5
94.051,40.55,14,5
94.1,40.6,14.05,5
94.15,40.65,14.1,5
94.2,40.7,14.15,5
94.25,40.75,14.2,5
94.3,40.8,14.25,5
94.35,40.85,14.3,5
94.4,40.9,14.35,5
94.45,40.95,14.4,5
